smiles,pIC50,patent_cie,target_2targs_power6_seed19_targid0_continuous,target_2targs_power6_seed19_targid0,target_2targs_power6_seed19_targid1_continuous,target_2targs_power6_seed19_targid1,target_1targs_power6_seed19_targid0_continuous,target_1targs_power6_seed19_targid0,target_1targs_power6_seed20_targid0_continuous,target_1targs_power6_seed20_targid0,target_1targs_power6_seed21_targid0_continuous,target_1targs_power6_seed21_targid0,target_1targs_power6_seed22_targid0_continuous,target_1targs_power6_seed22_targid0,target_1targs_power6_seed23_targid0_continuous,target_1targs_power6_seed23_targid0,target_2targs_power15_seed19_targid0_continuous,target_2targs_power15_seed19_targid0,target_2targs_power15_seed19_targid1_continuous,target_2targs_power15_seed19_targid1,target_1targs_power15_seed19_targid0_continuous,target_1targs_power15_seed19_targid0,target_1targs_power15_seed20_targid0_continuous,target_1targs_power15_seed20_targid0,target_1targs_power15_seed21_targid0_continuous,target_1targs_power15_seed21_targid0,target_1targs_power15_seed22_targid0_continuous,target_1targs_power15_seed22_targid0,target_1targs_power15_seed23_targid0_continuous,target_1targs_power15_seed23_targid0
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)C1(F)F,9.69897000433602,pfizer,1.1430662,1,1.3648155,1,0.70072484,0,0.93252367,0,0.8497282,0,0.87043977,0,0.63742983,0,1.0109676,1,1.2007072,0,0.8364561,1,0.88850385,1,0.9510137,0,0.8340818,1,0.9303955,1
CC(C)Oc1cc2c(OC[C@@H]3CC(F)(F)C(=O)N3)nccc2cc1C(N)=O,9.522878745280336,pfizer,1.443965,1,1.6994166,1,0.7436417,0,0.6018635,0,0.91861147,0,1.7020334,1,0.91166615,1,1.002743,1,1.1977336,0,0.824569,1,0.8412665,0,0.9530537,0,0.7973597,1,0.9440595,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O,9.522878745280336,pfizer,1.988299,1,1.0874844,0,1.7641991,1,1.5930254,1,0.9076048,0,1.7507509,1,0.9159865,1,0.9858579,0,1.1719203,0,0.83330494,1,0.87723035,1,0.9467217,0,0.80579567,1,0.94045234,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)cccc2cc1C(N)=O,9.522878745280336,pfizer,2.258411,1,1.2551622,0,2.113477,1,1.6712033,1,1.0109904,1,2.0792072,1,0.9989531,1,0.9744437,0,1.1401978,0,0.8391889,1,0.86373985,0,0.9415332,0,0.8202222,1,0.9543832,1
COc1cc2c(OC[C@@H]3COC(=O)N3)cccc2cc1C(N)=O,9.522878745280336,pfizer,1.233453,1,1.4944713,1,0.7265272,0,1.3950526,1,0.9689363,1,1.3257221,1,1.0159258,1,0.9966698,1,1.1775236,0,0.82544214,1,0.8758672,1,0.95796245,0,0.80907226,1,0.9265102,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](CF)[C@H]34)ccnc2cc1C(N)=O,9.522878745280336,pfizer,2.233171,1,1.9548228,1,1.1999255,1,1.5635183,1,1.0624057,1,1.4448792,1,0.54576105,0,1.0005066,1,1.2079227,0,0.82470125,1,0.9098634,1,0.9624471,0,0.7953307,0,0.9118279,0
COc1cc2c(OC[C@H]3NC(=O)[C@H]4[C@@H]3[C@@]4(C)F)nccc2cc1C(N)=O,9.522878745280336,pfizer,1.867377,1,2.923143,1,0.83397347,0,1.0559629,1,1.0796384,1,1.448534,1,1.0474882,1,0.99801105,1,1.2127695,1,0.8196782,1,0.89428943,1,0.94854206,0,0.8029142,1,0.90963244,0
CC[C@H]1[C@@H](COc2ncnc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,9.522878745280336,pfizer,1.1857688,1,1.5973163,1,0.63321245,0,0.79722947,0,0.7855875,0,1.8904649,1,0.9982009,1,1.0193912,1,1.2247179,1,0.83109266,1,0.9042266,1,0.95996225,0,0.8047598,1,0.95089984,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C3CC3)nccc2cc1C(N)=O,9.522878745280336,pfizer,0.75594974,0,0.75043035,0,0.788007,0,0.75284934,0,0.98028904,1,2.4583812,1,0.716201,0,1.0080938,1,1.2081337,0,0.8297956,1,0.9051561,1,0.96224505,0,0.80684316,1,0.93340474,1
COc1cc2c(OC[C@H]3NC(=O)[C@H](F)[C@H]3CF)nccc2cc1C(N)=O,9.522878745280336,pfizer,0.985204,0,1.1828566,0,0.825644,0,2.2164047,1,0.8091103,0,2.1717024,1,0.7555565,0,1.0163918,1,1.2085705,1,0.8355812,1,0.89400405,1,0.9603139,0,0.8113574,1,0.9148493,0
CC(C)Oc1cc2c(OC[C@@H]3C[C@H](F)C(=O)N3)nccc2cc1C(N)=O,9.397940008672036,pfizer,0.97700053,0,1.3227602,0,0.6242826,0,0.6496918,0,0.8378257,0,1.7467527,1,1.0583615,1,1.0011545,1,1.1997766,0,0.82299274,1,0.8357414,0,0.95651996,0,0.791764,0,0.9484376,1
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC(C)C)cc23)NC(=O)C1(F)F,9.397940008672036,pfizer,0.6558924,0,0.44724542,0,1.0826973,1,0.48966837,0,1.219171,1,0.76601684,0,1.197872,1,1.0056847,1,1.2169808,1,0.82199323,1,0.8547672,0,0.9505592,0,0.81354094,1,0.91603506,0
COc1cc2c(OC[C@H]3NC(=O)C[C@H]3C)cccc2cc1C(N)=O,9.397940008672036,pfizer,0.95408934,0,1.4176962,1,0.62364984,0,1.1002185,1,1.027558,1,1.43886,1,0.9177389,1,0.99129575,0,1.1733439,0,0.83438236,1,0.906729,1,0.95689666,0,0.80683565,1,0.96608084,1
COc1cc2c(OC[C@H]3NC(=O)[C@]4(F)C[C@H]34)ccnc2cc1C(N)=O,9.397940008672036,pfizer,2.820164,1,2.0044487,1,1.4305842,1,0.44534007,0,0.93711245,1,1.6329004,1,0.85570717,1,1.0285642,1,1.2462564,1,0.824799,1,0.89509493,1,0.95977694,0,0.8041211,1,0.91948354,1
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC(C)C)cc23)NC(=O)[C@H]1F,9.397940008672036,pfizer,0.9959696,0,0.70907724,0,1.1080815,1,0.7773264,0,1.2006481,1,0.8857918,0,0.98863226,1,1.0048877,1,1.2193621,1,0.8208803,1,0.8498082,0,0.95417696,0,0.8067639,1,0.92041725,1
CCOc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3CC)nccc2cc1C(N)=O,9.397940008672036,pfizer,1.3235695,1,2.2136974,1,0.6399895,0,0.5411343,0,0.92603225,0,1.7210163,1,0.838146,1,1.0052353,1,1.2109138,1,0.8294786,1,0.877687,1,0.9542352,0,0.8132818,1,0.92371976,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3CF)nccc2cc1C(N)=O,9.397940008672036,pfizer,0.985204,0,1.1828566,0,0.825644,0,2.2164047,1,0.8091103,0,2.1717024,1,0.7555565,0,1.0163918,1,1.2085705,1,0.8355812,1,0.89400405,1,0.9603139,0,0.8113574,1,0.9148493,0
CC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,9.30102999566398,pfizer,0.9098306,0,1.2856346,0,0.5741916,0,1.2535098,1,0.84871995,0,1.6412797,1,0.6960094,0,1.017892,1,1.2304295,1,0.8281391,1,0.9049393,1,0.9658312,1,0.8038123,1,0.9480824,1
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@@H]1O,9.30102999566398,pfizer,2.0761158,1,2.6827922,1,0.98015326,1,0.9273964,0,0.8992015,0,1.9662718,1,0.8780084,1,1.011011,1,1.2117075,1,0.82587194,1,0.86015564,0,0.9715414,1,0.8158681,1,0.9537813,1
CC[C@]1(F)C[C@@H](COc2nccc3cc(C(N)=O)c(OC(C)C)cc23)NC1=O,9.221848749616356,pfizer,0.8122097,0,0.82067454,0,0.9873825,1,1.3909014,1,1.0288645,1,0.6548717,0,0.8761107,1,1.0075322,1,1.2422302,1,0.81464374,0,0.85944533,0,0.946366,0,0.7939099,0,0.94371283,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)ccnc2cc1C(N)=O,9.221848749616356,pfizer,1.988299,1,1.0874844,0,1.7641991,1,1.5930254,1,0.9076048,0,1.7507509,1,0.9159865,1,0.9858579,0,1.1719203,0,0.83330494,1,0.87723035,1,0.9467217,0,0.80579567,1,0.94045234,1
CC(C)Oc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)ccnc2cc1C(N)=O,9.221848749616356,pfizer,1.3022324,1,0.78860724,0,1.9739509,1,0.51899743,0,1.1874946,1,1.6612052,1,0.694246,0,0.98231626,0,1.2113893,1,0.8072708,0,0.8728112,1,0.94662553,0,0.7973348,1,0.91508096,0
COc1cc2c(OC[C@H]3NC(=O)[C@]4(F)[C@@H](C)[C@H]34)nccc2cc1C(N)=O,9.221848749616356,pfizer,1.867377,1,2.923143,1,0.83397347,0,1.0559629,1,1.0796384,1,1.448534,1,1.0474882,1,0.99801105,1,1.2127695,1,0.8196782,1,0.89428943,1,0.94854206,0,0.8029142,1,0.90963244,0
COc1cc2c(OC[C@H]3NC(=O)[C@]4(F)C[C@H]34)nccc2cc1C(N)=O,9.221848749616356,pfizer,2.820164,1,2.0044487,1,1.4305842,1,0.44534007,0,0.93711245,1,1.6329004,1,0.85570717,1,1.0285642,1,1.2462564,1,0.824799,1,0.89509493,1,0.95977694,0,0.8041211,1,0.91948354,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](F)[C@H]34)ccnc2cc1C(N)=O,9.221848749616356,pfizer,2.0176032,1,1.3619988,1,1.3279474,1,1.7077419,1,1.1562977,1,1.0050485,0,0.9051907,1,1.0037739,1,1.1978519,0,0.82707775,1,0.8900067,1,0.9541171,0,0.80631655,1,0.9154359,0
COC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)C1(F)F,9.221848749616356,pfizer,1.4436893,1,2.0869186,1,0.8787681,0,2.5341744,1,0.97660315,1,0.5942892,0,0.64270234,0,1.007087,1,1.2114052,1,0.83230513,1,0.89948636,1,0.949073,0,0.81423974,1,0.9217026,1
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)cccc2cc1C(N)=O,9.154901959985745,pfizer,1.9153758,1,1.763726,1,0.9753564,1,0.92405987,0,1.0143627,1,1.124323,0,0.71363485,0,0.99290925,0,1.1837143,0,0.8227537,1,0.84937847,0,0.96456844,1,0.8036903,1,0.94982,1
COC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,9.154901959985745,pfizer,1.7195842,1,1.8630289,1,1.1525354,1,1.2876853,1,0.87627673,0,0.74432814,0,0.7488189,0,1.0070181,1,1.2141452,1,0.8312571,1,0.89293075,1,0.9538884,0,0.8069476,1,0.9258474,1
CC(C)Oc1cc2c(OC[C@H]3NC(=O)[C@H](F)[C@H]3C)nccc2cc1C(N)=O,9.096910013008056,pfizer,1.0943878,0,1.7641293,1,0.63928604,0,1.5884905,1,1.2313842,1,2.532171,1,1.0763507,1,0.9794487,0,1.1859704,0,0.81868386,1,0.84199524,0,0.94656175,0,0.7897624,0,0.9258698,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](C(F)F)[C@H]34)nccc2cc1C(N)=O,9.096910013008056,pfizer,1.8812143,1,1.698928,1,0.99045306,1,1.6022772,1,1.0408281,1,0.8794568,0,0.96819407,1,0.99657875,1,1.1974115,0,0.82092947,1,0.8940815,1,0.9540612,0,0.8042346,1,0.9188277,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)ccc(F)c2cc1C(N)=O,9.045757490560677,pfizer,2.258411,1,1.2551622,0,2.113477,1,1.6712033,1,1.0109904,1,2.0792072,1,0.9989531,1,0.9744437,0,1.1401978,0,0.8391889,1,0.86373985,0,0.9415332,0,0.8202222,1,0.9543832,1
COc1cc2c(OC[C@@H]3C[C@H](F)C(=O)N3)nccc2cc1C(N)=O,9.045757490560677,pfizer,1.4551705,1,1.5176861,1,0.8611183,0,1.6403599,1,0.80338776,0,1.4931862,1,0.8001356,1,1.0006479,1,1.1911708,0,0.82757246,1,0.88275206,1,0.9560211,0,0.81151295,1,0.9388576,1
CC(C)Oc1cc2c(OC[C@@H]3CC(F)C(=O)N3)nccc2cc1C(N)=O,9.0,pfizer,0.97700053,0,1.3227602,0,0.6242826,0,0.6496918,0,0.8378257,0,1.7467527,1,1.0583615,1,1.0011545,1,1.1997766,0,0.82299274,1,0.8357414,0,0.95651996,0,0.791764,0,0.9484376,1
CC(C)Oc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)nccc2cc1C(N)=O,9.0,pfizer,1.3022324,1,0.78860724,0,1.9739509,1,0.51899743,0,1.1874946,1,1.6612052,1,0.694246,0,0.98231626,0,1.2113893,1,0.8072708,0,0.8728112,1,0.94662553,0,0.7973348,1,0.91508096,0
COc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)cccc2cc1C(N)=O,9.0,pfizer,2.001144,1,1.7794765,1,1.5263532,1,0.999444,1,0.9899167,1,1.2962344,0,0.68334365,0,0.97944564,0,1.1795495,0,0.8204117,1,0.8929294,1,0.9405947,0,0.82723737,1,0.94340515,1
CCOc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O,9.0,pfizer,0.9815089,0,1.296022,0,0.800346,0,1.3662615,1,1.0760062,1,1.6067638,1,0.77917516,0,0.98711073,0,1.1813945,0,0.831765,1,0.88262,1,0.94329715,0,0.80204016,1,0.9407836,1
CC(C)Oc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O,8.958607314841776,pfizer,1.0943878,0,1.7641293,1,0.63928604,0,1.5884905,1,1.2313842,1,2.532171,1,1.0763507,1,0.9794487,0,1.1859704,0,0.81868386,1,0.84199524,0,0.94656175,0,0.7897624,0,0.9258698,1
COc1cc2c(OC[C@H]3NC(=O)[C@](F)(CO)[C@H]3C)nccc2cc1C(N)=O,8.958607314841776,pfizer,1.9024062,1,2.790144,1,0.9451381,1,0.71049964,0,0.77663255,0,1.4931319,1,1.1330103,1,0.98705673,0,1.2150514,1,0.81752986,1,0.8626367,0,0.95112634,0,0.81107086,1,0.9551737,1
CCOc1cc2c(OC[C@@H]3C[C@@](F)(CF)C(=O)N3)ccnc2cc1C(N)=O,8.958607314841776,pfizer,1.5609896,1,2.3605123,1,0.8333719,0,0.5234316,0,0.7529683,0,2.0570922,1,1.1924467,1,1.011612,1,1.2414469,1,0.8161518,1,0.8988353,1,0.9513851,0,0.8070475,1,0.9343232,1
CC[C@@H]1CC(=O)N[C@@H]1COc1ncc(F)c2cc(C(N)=O)c(OC)cc12,8.958607314841776,pfizer,1.0726507,0,1.4076653,1,0.69714534,0,0.80380374,0,0.8811801,0,1.5886588,1,0.7646485,0,1.0181779,1,1.2351046,1,0.8302742,1,0.8892759,1,0.9578272,0,0.8167133,1,0.94405764,1
CC[C@H]1C[C@@H](COc2nccc3cc(C(N)=O)c(OC(C)C)cc23)NC1=O,8.920818753952375,pfizer,1.0514004,0,1.0166509,0,0.84123284,0,0.8769196,0,1.147542,1,1.8260149,1,0.9519978,1,1.0001017,1,1.2190976,1,0.81597626,1,0.85910344,0,0.9596386,0,0.78667945,0,0.95311385,1
CC(C)Oc1cc2c(OC[C@@H]3C[C@@H](CC(F)(F)F)C(=O)N3)nccc2cc1C(N)=O,8.920818753952375,pfizer,1.0357335,0,1.3182294,0,0.63862157,0,0.7409698,0,1.0385033,1,1.8963716,1,0.7096821,0,1.0062485,1,1.226042,1,0.81469774,0,0.8380955,0,0.95648277,0,0.80106294,1,0.94277716,1
CC(C)Oc1cc2c(OC[C@@H]3C[C@@H](O)C(=O)N3)nccc2cc1C(N)=O,8.920818753952375,pfizer,0.7857038,0,1.7218657,1,0.53773457,0,0.55401003,0,0.7676243,0,0.61576444,0,0.6674441,0,1.0163203,1,1.2295778,1,0.8144906,0,0.8210094,0,0.97209924,1,0.7929099,0,0.95452875,1
CCOc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)ccnc2cc1C(N)=O,8.920818753952375,pfizer,0.9815089,0,1.296022,0,0.800346,0,1.3662615,1,1.0760062,1,1.6067638,1,0.77917516,0,0.98711073,0,1.1813945,0,0.831765,1,0.88262,1,0.94329715,0,0.80204016,1,0.9407836,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4C[C@H]34)ccnc2cc1C(N)=O,8.920818753952375,pfizer,0.8894681,0,1.1564534,0,0.6265496,0,1.6240398,1,0.85379845,0,1.9427128,1,0.7617768,0,1.021248,1,1.2228351,1,0.8264897,1,0.9003297,1,0.9755517,1,0.7990397,1,0.92558634,1
COc1cc2c(OC[C@@H]3CCC(=O)N3)cccc2cc1C(N)=O,8.886056647693161,pfizer,1.9054139,1,1.6659379,1,1.0333356,1,0.7821407,0,0.91256315,0,1.4279348,1,0.6974259,0,0.99381477,1,1.1767789,0,0.82688427,1,0.90258,1,0.96260387,1,0.822474,1,0.94134116,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](CF)[C@H]34)nccc2cc1C(N)=O,8.886056647693161,pfizer,2.233171,1,1.9548228,1,1.1999255,1,1.5635183,1,1.0624057,1,1.4448792,1,0.54576105,0,1.0005066,1,1.2079227,0,0.82470125,1,0.9098634,1,0.9624471,0,0.7953307,0,0.9118279,0
CCC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,8.886056647693161,pfizer,1.3625634,1,1.910806,1,0.6971001,0,0.42949155,0,0.90695184,0,1.4136314,1,0.7975366,1,1.0000511,1,1.2167675,1,0.81945485,1,0.93244016,1,0.9632053,1,0.82236665,1,0.93205875,1
CC(C)Oc1cc2c(OC[C@@H]3C[C@@H](F)C(=O)N3)nccc2cc1C(N)=O,8.853871964321762,pfizer,0.97700053,0,1.3227602,0,0.6242826,0,0.6496918,0,0.8378257,0,1.7467527,1,1.0583615,1,1.0011545,1,1.1997766,0,0.82299274,1,0.8357414,0,0.95651996,0,0.791764,0,0.9484376,1
COc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)ccnc2cc1C(N)=O,8.853871964321762,pfizer,2.2708616,1,1.9774554,1,1.5331035,1,1.2549222,1,0.9161467,0,1.3639371,1,0.6704174,0,0.9894121,0,1.2065117,0,0.8168124,1,0.90786546,1,0.94647324,0,0.81360817,1,0.93126225,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](F)[C@H]34)nccc2cc1C(N)=O,8.823908740944319,pfizer,2.0176032,1,1.3619988,1,1.3279474,1,1.7077419,1,1.1562977,1,1.0050485,0,0.9051907,1,1.0037739,1,1.1978519,0,0.82707775,1,0.8900067,1,0.9541171,0,0.80631655,1,0.9154359,0
CC(C)Oc1cc2c(OC[C@@H]3C[C@@](F)(CO)C(=O)N3)nccc2cc1C(N)=O,8.769551078621726,pfizer,2.048893,1,2.20697,1,1.1826319,1,1.1924174,1,0.7513939,0,1.7183872,1,1.1884481,1,0.98886836,0,1.2231998,1,0.8091035,0,0.8335094,0,0.95671904,0,0.79656893,1,0.94721335,1
COc1cc2c(OC[C@@H]3C[C@@](F)(CF)C(=O)N3)nccc2cc1C(N)=O,8.769551078621726,pfizer,2.2663684,1,2.7914805,1,1.1529188,1,0.9472193,1,0.7309208,0,2.7937303,1,0.7925988,1,1.0089133,1,1.2362229,1,0.8172787,1,0.90800065,1,0.95660794,0,0.80578387,1,0.9252673,1
CC(C)Oc1cc2c(OC[C@H]3NC(=O)C[C@H]3C)nccc2cc1C(N)=O,8.769551078621726,pfizer,0.862769,0,0.9968321,0,0.68374616,0,1.722099,1,0.9480071,1,2.3982487,1,0.5516303,0,0.9910845,0,1.2083948,0,0.8164668,1,0.8777289,1,0.9632158,1,0.7834404,0,0.9349776,1
COc1cc2c(OC[C@H]3NC(=O)C[C@H]3CCF)nccc2cc1C(N)=O,8.769551078621726,pfizer,1.3810651,1,1.1925085,0,1.0505584,1,0.8224683,0,0.91218555,0,2.59082,1,0.76829726,0,1.0050327,1,1.2107655,1,0.82613355,1,0.9134863,1,0.9634433,1,0.8104989,1,0.9142494,0
COc1cc2c(OC[C@H]3NC(=O)[C@H](F)[C@H]3C)nccc2cc1C(N)=O,8.721246399047171,pfizer,1.988299,1,1.0874844,0,1.7641991,1,1.5930254,1,0.9076048,0,1.7507509,1,0.9159865,1,0.9858579,0,1.1719203,0,0.83330494,1,0.87723035,1,0.9467217,0,0.80579567,1,0.94045234,1
COc1cc2c(OC[C@H]3NC(=O)O[C@H]3C)cccc2cc1C(N)=O,8.721246399047171,pfizer,0.94852257,0,1.2443805,0,0.65047777,0,2.6547322,1,1.0273609,1,1.2609648,0,1.0252322,1,0.98200774,0,1.1560059,0,0.829151,1,0.8559897,0,0.9471611,0,0.80762863,1,0.9379002,1
COc1cc2c(OC[C@H]3NC(=O)C[C@H]3C3CC3)nccc2cc1C(N)=O,8.698970004336019,pfizer,1.6367402,1,1.0492992,0,1.3617995,1,0.9480993,1,0.8934459,0,1.3301406,1,0.7613251,0,1.0263001,1,1.2226028,1,0.8311765,1,0.92877674,1,0.9787826,1,0.79754317,1,0.937893,1
COc1cc2c(OC[C@@H]3C[C@@](F)(CCF)C(=O)N3)ccnc2cc1C(N)=O,8.657577319177793,pfizer,2.5655673,1,2.731784,1,1.167233,1,0.5810344,0,0.7785082,0,1.2935296,0,0.96199197,1,1.0093737,1,1.2285924,1,0.82193834,1,0.91147757,1,0.9546726,0,0.8192517,1,0.90875894,0
COc1cc2c(OC[C@@H]3C[C@@](F)(CC(F)(F)F)C(=O)N3)cccc2cc1C(N)=O,8.638272163982407,pfizer,1.865681,1,2.0590537,1,1.0678473,1,0.40814203,0,0.8949573,0,1.5927927,1,1.0791938,1,1.0089827,1,1.2205279,1,0.81872416,1,0.8764743,1,0.946539,0,0.8278499,1,0.9423802,1
COc1cc2c(OC[C@H]3NC(=O)[C@@H]4[C@@H](C)[C@H]34)nccc2cc1C(N)=O,8.619788758288394,pfizer,2.2721548,1,1.7600863,1,1.1860201,1,1.3909986,1,0.9621873,1,0.7867177,0,0.5591501,0,0.98979414,0,1.1923486,0,0.8199149,1,0.9005935,1,0.96147126,0,0.79749036,1,0.9154394,0
COc1cc2c(OC[C@@H]3C[C@@H](F)C(=O)N3)nccc2cc1C(N)=O,8.585026652029184,pfizer,1.4551705,1,1.5176861,1,0.8611183,0,1.6403599,1,0.80338776,0,1.4931862,1,0.8001356,1,1.0006479,1,1.1911708,0,0.82757246,1,0.88275206,1,0.9560211,0,0.81151295,1,0.9388576,1
